STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
         73;20200614;-999;-999;-999;    3;   3.8;   4;    0.000;-999;  -999;  16.8;    -999;   16.0;   92.50;   18.1;   14.2;   14.0;eor
         73;20200615;-999;-999;-999;    3;   4.4;   4;    0.000;-999;  -999;  16.6;    -999;   15.1;   96.71;   16.6;   13.7;   13.6;eor
         73;20200616;-999;-999;-999;    3;   0.6;   4;    0.750;-999;  -999;  17.0;    -999;   17.0;   88.00;   20.3;   14.4;   14.1;eor
         73;20200617;-999;-999;-999;    3;   4.0;   4;    8.083;-999;  -999;  16.8;    -999;   18.8;   79.71;   25.6;   13.8;   12.9;eor
         73;20200618;-999;-999;-999;    3;   2.0;   4;    5.333;-999;  -999;  15.5;    -999;   15.7;   87.25;   20.5;   11.2;    9.9;eor
         73;20200619;-999;-999;-999;    3;   2.5;   4;    4.067;-999;  -999;  15.0;    -999;   14.6;   90.25;   20.0;    9.7;    8.8;eor
         73;20200620;-999;-999;-999;    3;   6.5;   4;    2.033;-999;  -999;  15.8;    -999;   15.1;   92.25;   20.2;   13.2;   12.9;eor
         73;20200621;-999;-999;-999;    3;   0.0;   0;    2.583;-999;  -999;  15.7;    -999;   16.9;   82.25;   23.4;   12.7;   11.0;eor
         73;20200622;-999;-999;-999;    3;   2.3;   4;    6.833;-999;  -999;  16.8;    -999;   17.7;   83.83;   24.9;   10.7;    9.4;eor
         73;20200623;-999;-999;-999;    3;   0.0;   0;   11.583;-999;  -999;  15.3;    -999;   18.8;   73.79;   25.7;   11.8;   11.0;eor
         73;20200624;-999;-999;-999;    3;   1.3;   4;    9.167;-999;  -999;  13.1;    -999;   17.4;   69.92;   25.7;   10.1;    9.3;eor
         73;20200625;-999;-999;-999;    3;   0.1;   4;    9.617;-999;  -999;  13.9;    -999;   16.2;   77.71;   25.3;    9.6;    8.5;eor
         73;20200626;-999;-999;-999;    3;   0.7;   4;   11.117;-999;  -999;  15.6;    -999;   18.7;   75.29;   27.0;   10.8;    9.6;eor
         73;20200627;-999;-999;-999;    3;   0.0;   0;   11.283;-999;  -999;  19.3;    -999;   22.3;   73.54;   30.4;   15.3;   14.5;eor
         73;20200628;-999;-999;-999;    3;  13.5;   4;   11.667;-999;  -999;  19.1;    -999;   22.2;   73.54;   30.3;   15.2;   13.7;eor
         73;20200629;-999;-999;-999;    3;   8.5;   4;    3.950;-999;  -999;  17.4;    -999;   17.3;   88.75;   22.0;   14.1;   13.2;eor
         73;20200630;-999;-999;-999;    3;   0.0;   0;   11.317;-999;  -999;  16.0;    -999;   18.6;   76.46;   26.3;   12.6;   11.8;eor
         73;20200701;-999;-999;-999;    3;   0.0;   0;   11.433;-999;  -999;  17.6;    -999;   21.2;   72.38;   30.8;   12.1;   11.2;eor
         73;20200702;-999;-999;-999;    3;  14.6;   4;    3.983;-999;  -999;  18.7;    -999;   18.8;   86.29;   26.1;   14.7;   13.8;eor
         73;20200703;-999;-999;-999;    3;   0.0;   0;    8.883;-999;  -999;  15.8;    -999;   18.0;   78.58;   23.6;   12.5;   11.6;eor
         73;20200704;-999;-999;-999;    3;   0.0;   0;   12.200;-999;  -999;  15.0;    -999;   18.4;   73.50;   25.6;   11.0;   10.3;eor
         73;20200705;-999;-999;-999;    3;   0.0;   0;    6.300;-999;  -999;  18.0;    -999;   20.3;   77.08;   27.6;   12.8;   12.0;eor
         73;20200706;-999;-999;-999;    3;   0.1;   4;    7.250;-999;  -999;  15.2;    -999;   18.1;   72.88;   24.0;    9.9;    8.1;eor
         73;20200707;-999;-999;-999;    3;   0.0;   0;   11.817;-999;  -999;  11.1;    -999;   14.7;   69.42;   21.8;    7.8;    6.7;eor
         73;20200708;-999;-999;-999;    3;   0.0;   0;    8.850;-999;  -999;  13.1;    -999;   16.0;   75.00;   25.4;    8.3;    7.5;eor
         73;20200709;-999;-999;-999;    3;   0.0;   0;   11.000;-999;  -999;  -999;    -999;   20.0;-999;   28.1;   13.0;   10.5;eor
         73;20200710;-999;-999;-999;    3;  21.9;   4;   12.000;-999;  -999;  18.8;    -999;   22.6;   72.75;   31.3;   14.3;   12.8;eor
         73;20200711;-999;-999;-999;    3;  15.4;   4;    1.600;-999;  -999;  16.8;    -999;   16.0;   92.42;   18.9;   11.3;   10.4;eor
         73;20200712;-999;-999;-999;    3;   0.0;   4;    8.183;-999;  -999;  12.9;    -999;   15.9;   75.04;   22.5;   10.1;    9.2;eor
         73;20200713;-999;-999;-999;    3;   0.0;   0;   12.700;-999;  -999;  11.9;    -999;   16.7;   66.63;   23.9;    8.5;    7.6;eor
         73;20200714;-999;-999;-999;    3;   0.0;   0;   12.933;-999;  -999;  13.0;    -999;   16.8;   70.79;   24.5;    8.9;    8.0;eor
         73;20200715;-999;-999;-999;    3;   0.0;   0;    3.700;-999;  -999;  14.8;    -999;   16.2;   81.29;   23.0;    9.8;    8.5;eor
         73;20200716;-999;-999;-999;    3;  15.7;   4;    0.000;-999;  -999;  15.6;    -999;   14.6;   93.54;   16.8;   13.2;   12.3;eor
         73;20200717;-999;-999;-999;    3;   0.1;   4;    3.467;-999;  -999;  14.5;    -999;   16.0;   80.92;   21.9;   12.5;   12.2;eor
         73;20200718;-999;-999;-999;    3;   3.2;   4;    1.350;-999;  -999;  15.4;    -999;   15.5;   87.58;   17.7;   11.8;   10.9;eor
         73;20200719;-999;-999;-999;    3;   0.0;   4;    7.000;-999;  -999;  17.1;    -999;   18.5;   81.67;   26.2;   12.0;   11.3;eor
         73;20200720;-999;-999;-999;    3;   0.0;   0;   12.033;-999;  -999;  18.3;    -999;   20.8;   77.08;   29.0;   13.8;   12.7;eor
         73;20200721;-999;-999;-999;    3;   0.0;   0;   11.267;-999;  -999;  17.9;    -999;   20.8;   74.88;   28.5;   13.6;   12.6;eor
         73;20200722;-999;-999;-999;    3;   0.0;   0;   12.867;-999;  -999;  15.1;    -999;   19.4;   70.63;   27.0;   12.6;   11.5;eor
         73;20200723;-999;-999;-999;    3;   0.0;   0;   10.100;-999;  -999;  14.7;    -999;   18.9;   71.50;   28.0;   11.2;   10.3;eor
         73;20200724;-999;-999;-999;    3;   1.7;   4;    7.600;-999;  -999;  16.5;    -999;   18.9;   78.13;   27.0;   13.1;   12.5;eor
         73;20200725;-999;-999;-999;    3;   0.1;   4;    7.667;-999;  -999;  16.6;    -999;   18.9;   78.29;   26.4;   12.7;   12.2;eor
         73;20200726;-999;-999;-999;    3;  10.3;   4;    2.983;-999;  -999;  17.3;    -999;   17.0;   89.21;   23.5;   12.2;   11.3;eor
         73;20200727;-999;-999;-999;    3;   0.0;   4;    8.433;-999;  -999;  16.8;    -999;   19.3;   78.13;   27.7;   13.3;   12.6;eor
         73;20200728;-999;-999;-999;    3;   0.0;   4;    9.183;-999;  -999;  19.1;    -999;   23.0;   69.79;   31.7;   15.1;   13.4;eor
         73;20200729;-999;-999;-999;    3;   0.0;   0;   13.267;-999;  -999;  16.0;    -999;   20.8;   67.71;   27.5;   13.3;   12.5;eor
         73;20200730;-999;-999;-999;    3;   0.0;   0;   13.433;-999;  -999;  16.9;    -999;   20.8;   71.71;   29.9;   11.6;   10.8;eor
         73;20200731;-999;-999;-999;    3;   0.0;   0;   13.483;-999;  -999;  16.6;    -999;   22.0;   68.04;   31.5;   13.6;   12.5;eor
         73;20200801;-999;-999;-999;    3;   0.0;   0;   12.917;-999;  -999;  17.7;    -999;   23.1;   66.67;   33.2;   13.1;   12.0;eor
         73;20200802;-999;-999;-999;    3;   7.1;   4;    0.283;-999;  -999;  20.4;    -999;   20.3;   85.67;   23.3;   17.3;   15.8;eor
         73;20200803;-999;-999;-999;    3;  24.7;   4;    0.183;-999;  -999;  18.5;    -999;   17.8;   90.79;   21.0;   15.0;   15.1;eor
         73;20200804;-999;-999;-999;    3;   9.4;   4;    0.000;-999;  -999;  15.1;    -999;   14.2;   93.21;   16.2;   11.5;   10.6;eor
         73;20200805;-999;-999;-999;    3;   0.0;   0;    8.100;-999;  -999;  14.7;    -999;   16.6;   79.79;   23.3;   11.6;   10.6;eor
         73;20200806;-999;-999;-999;    3;   0.0;   0;   13.417;-999;  -999;  16.5;    -999;   19.4;   75.88;   27.5;   11.2;   10.5;eor
         73;20200807;-999;-999;-999;    3;   0.0;   0;   13.317;-999;  -999;  17.5;    -999;   21.5;   72.08;   29.6;   14.1;   13.1;eor
         73;20200808;-999;-999;-999;    3;   0.0;   0;   13.383;-999;  -999;  18.2;    -999;   22.1;   72.21;   31.7;   13.3;   12.2;eor
         73;20200809;-999;-999;-999;    3;   0.0;   0;   13.500;-999;  -999;  18.6;    -999;   21.8;   74.75;   31.7;   14.2;   13.4;eor
         73;20200810;-999;-999;-999;    3;   0.0;   0;   13.500;-999;  -999;  -999;    -999;   24.0;-999;   32.2;   17.5;   15.5;eor
         73;20200811;-999;-999;-999;    3;   0.0;   0;   11.983;-999;  -999;  20.1;    -999;   22.7;   74.83;   30.6;   15.9;   14.8;eor
         73;20200812;-999;-999;-999;    3;   0.0;   0;   13.417;-999;  -999;  19.3;    -999;   22.7;   73.50;   31.0;   15.4;   14.1;eor
         73;20200813;-999;-999;-999;    3;   0.3;   4;    9.033;-999;  -999;  -999;    -999;   22.0;-999;   30.6;   16.5;   15.0;eor
         73;20200814;-999;-999;-999;    3;   3.3;   4;    5.333;-999;  -999;  19.8;    -999;   20.8;   82.08;   27.7;   15.4;   14.2;eor
         73;20200815;-999;-999;-999;    3;   0.6;   4;    0.617;-999;  -999;  21.3;    -999;   19.9;   91.54;   23.0;   16.7;   15.6;eor
         73;20200816;-999;-999;-999;    3;   0.0;   0;    9.617;-999;  -999;  19.9;    -999;   21.5;   80.08;   28.4;   16.5;   14.9;eor
         73;20200817;-999;-999;-999;    3;   1.7;   4;    6.600;-999;  -999;  18.5;    -999;   19.6;   82.21;   25.7;   13.9;   12.7;eor
         73;20200818;-999;-999;-999;    3;  17.1;   4;    6.317;-999;  -999;  18.6;    -999;   18.2;   89.75;   24.1;   14.6;   13.9;eor
         73;20200819;-999;-999;-999;    3;   0.0;   0;   12.350;-999;  -999;  16.6;    -999;   18.6;   79.67;   25.6;   14.1;   13.1;eor
         73;20200820;-999;-999;-999;    3;   0.0;   0;   13.167;-999;  -999;  16.9;    -999;   20.3;   73.63;   29.1;   12.1;   11.1;eor
         73;20200821;-999;-999;-999;    3;   0.0;   0;   13.283;-999;  -999;  19.5;    -999;   23.2;   70.88;   32.6;   15.6;   14.1;eor
         73;20200822;-999;-999;-999;    3;   5.4;   4;    3.817;-999;  -999;  20.0;    -999;   20.2;   86.21;   27.5;   17.0;   16.1;eor
         73;20200823;-999;-999;-999;    3;   0.4;   4;    4.550;-999;  -999;  18.2;    -999;   18.4;   86.92;   24.9;   13.3;   13.0;eor
         73;20200824;-999;-999;-999;    3;   0.0;   0;    8.433;-999;  -999;  14.2;    -999;   16.4;   78.38;   23.2;   10.8;   10.5;eor
         73;20200825;-999;-999;-999;    3;   0.0;   0;   11.067;-999;  -999;  14.1;    -999;   17.1;   74.83;   25.3;    9.8;    9.3;eor
         73;20200826;-999;-999;-999;    3;   0.0;   0;   12.450;-999;  -999;  13.5;    -999;   21.0;   57.33;   28.1;   13.7;   11.1;eor
         73;20200827;-999;-999;-999;    3;   0.0;   0;    9.033;-999;  -999;  12.8;    -999;   16.3;   71.17;   24.3;   10.4;    9.3;eor
         73;20200828;-999;-999;-999;    3;  11.0;   4;    8.867;-999;  -999;  15.5;    -999;   18.2;   76.38;   27.3;   10.8;    9.5;eor
         73;20200829;-999;-999;-999;    3;  11.1;   4;    0.000;-999;  -999;  16.7;    -999;   15.3;   95.67;   16.6;   14.6;   14.8;eor
         73;20200830;-999;-999;-999;    3;   4.8;   4;    0.567;-999;  -999;  16.4;    -999;   15.7;   91.79;   20.1;   12.6;   12.8;eor
         73;20200831;-999;-999;-999;    3;   3.1;   4;    1.367;-999;  -999;  13.7;    -999;   14.6;   83.17;   18.9;   11.3;   11.0;eor
         73;20200901;-999;-999;-999;    3;   2.2;   4;    2.567;-999;  -999;  14.4;    -999;   14.3;   88.92;   20.0;   10.8;   10.4;eor
         73;20200902;-999;-999;-999;    3;   0.7;   4;    5.833;-999;  -999;  12.7;    -999;   13.5;   83.88;   19.6;    8.6;    8.0;eor
         73;20200903;-999;-999;-999;    3;   0.0;   0;    9.050;-999;  -999;  12.7;    -999;   14.5;   79.79;   22.4;    7.4;    6.9;eor
         73;20200904;-999;-999;-999;    1;   0.0;   0;   10.450;-999;  -999;  16.1;    -999;   18.9;   76.13;   27.4;   13.8;   12.6;eor
         73;20200905;-999;-999;-999;    1;  11.4;   4;    8.167;-999;  -999;  17.7;    -999;   19.2;   81.17;   28.1;   11.9;   10.6;eor
         73;20200906;-999;-999;-999;    1;   0.0;   4;    4.150;-999;  -999;  16.1;    -999;   16.8;   85.29;   21.7;   13.7;   13.3;eor
         73;20200907;-999;-999;-999;    1;   0.1;   4;    3.817;-999;  -999;  14.0;    -999;   14.7;   84.58;   20.1;    9.9;    9.2;eor
         73;20200908;-999;-999;-999;    1;   0.0;   4;   10.633;-999;  -999;  12.6;    -999;   14.5;   79.58;   23.7;    8.3;    8.3;eor
         73;20200909;-999;-999;-999;    1;   0.0;   0;   12.033;-999;  -999;  14.0;    -999;   15.8;   80.17;   26.0;    7.3;    6.8;eor
         73;20200910;-999;-999;-999;    1;   0.0;   0;    3.783;-999;  -999;  15.2;    -999;   15.3;   87.92;   24.3;    9.2;    8.3;eor
         73;20200911;-999;-999;-999;    1;   0.0;   0;    9.467;-999;  -999;  16.1;    -999;   17.1;   84.00;   25.3;   10.7;   10.1;eor
         73;20200912;-999;-999;-999;    1;   0.0;   0;   10.317;-999;  -999;  17.0;    -999;   18.2;   83.08;   26.8;   11.9;   11.6;eor
         73;20200913;-999;-999;-999;    1;   0.0;   0;   10.483;-999;  -999;  16.2;    -999;   18.3;   79.92;   28.2;   11.6;   10.9;eor
         73;20200914;-999;-999;-999;    1;   0.0;   0;   11.933;-999;  -999;  16.3;    -999;   19.0;   77.21;   29.6;   10.8;    9.7;eor
         73;20200915;-999;-999;-999;    1;   0.0;   0;   11.850;-999;  -999;  16.6;    -999;   18.8;   79.13;   28.6;   10.4;    8.6;eor
         73;20200916;-999;-999;-999;    1;   2.2;   4;    9.067;-999;  -999;  18.2;    -999;   18.9;   84.75;   28.5;   11.3;   10.1;eor
         73;20200917;-999;-999;-999;    1;   0.0;   4;    2.817;-999;  -999;  16.7;    -999;   17.5;   83.42;   22.4;   11.5;    9.3;eor
         73;20200918;-999;-999;-999;    1;   0.0;   0;   11.633;-999;  -999;  10.2;    -999;   14.0;   66.71;   21.2;    7.1;    5.2;eor
         73;20200919;-999;-999;-999;    1;   0.0;   0;   11.483;-999;  -999;  11.0;    -999;   12.7;   76.88;   22.2;    4.7;    3.3;eor
         73;20200920;-999;-999;-999;    1;   0.0;   0;   11.617;-999;  -999;  12.3;    -999;   13.8;   80.04;   23.7;    5.3;    4.0;eor
         73;20200921;-999;-999;-999;    1;   0.0;   0;   10.900;-999;  -999;  13.1;    -999;   14.7;   80.79;   24.4;    7.2;    6.3;eor
         73;20200922;-999;-999;-999;    1;   0.0;   0;    9.583;-999;  -999;  15.1;    -999;   16.3;   82.83;   25.4;    9.0;    8.1;eor
         73;20200923;-999;-999;-999;    1;  11.9;   4;    0.000;-999;  -999;  16.0;    -999;   14.4;   96.71;   17.6;   10.2;    9.2;eor
         73;20200924;-999;-999;-999;    1;   6.8;   4;    3.483;-999;  -999;  16.0;    -999;   15.5;   91.00;   21.3;   12.3;   11.8;eor
         73;20200925;-999;-999;-999;    1;  17.6;   4;    0.000;-999;  -999;  12.5;    -999;   10.7;   94.83;   15.1;    6.3;    6.3;eor
         73;20200926;-999;-999;-999;    1;  13.6;   4;    0.000;-999;  -999;   9.8;    -999;    7.5;   94.25;    8.8;    6.2;    5.0;eor
         73;20200927;-999;-999;-999;    1;   0.0;   0;   10.417;-999;  -999;   9.1;    -999;    9.0;   81.21;   16.7;    4.2;    3.0;eor
         73;20200928;-999;-999;-999;    1;   2.3;   4;    0.000;-999;  -999;  10.2;    -999;    7.9;   95.13;   11.3;    3.2;    2.6;eor
         73;20200929;-999;-999;-999;    1;   0.3;   4;    6.150;-999;  -999;  11.7;    -999;   11.7;   86.04;   17.8;    8.1;    7.7;eor
         73;20200930;-999;-999;-999;    1;   0.1;   4;    3.550;-999;  -999;  12.0;    -999;   11.8;   87.67;   17.6;    6.0;    4.9;eor
         73;20201001;-999;-999;-999;    1;   0.0;   4;    7.550;   0;  -999;  11.2;    -999;   10.9;   86.96;   19.7;    4.8;    5.0;eor
         73;20201002;-999;-999;-999;    1;   0.0;   0;    5.617;   0;  -999;  12.9;    -999;   14.9;   77.13;   21.2;    9.8;    8.4;eor
         73;20201003;-999;-999;-999;    1;   0.0;   0;    1.067;   0;  -999;  12.2;    -999;   13.4;   79.33;   18.6;    6.8;    5.3;eor
         73;20201004;-999;-999;-999;    1;   0.0;   0;    7.650;   0;  -999;  10.2;    -999;   10.7;   82.04;   18.5;    5.3;    3.8;eor
         73;20201005;-999;-999;-999;    1;   0.7;   4;    1.300;   0;  -999;  11.2;    -999;   10.9;   86.33;   15.9;    8.4;    7.6;eor
         73;20201006;-999;-999;-999;    1;   6.6;   4;    2.567;   0;  -999;  11.5;    -999;   12.0;   82.63;   17.4;    9.6;    7.7;eor
         73;20201007;-999;-999;-999;    1;   2.0;   4;    1.183;   0;  -999;  11.7;    -999;   10.9;   89.79;   14.8;    8.7;    7.3;eor
         73;20201008;-999;-999;-999;    1;   0.0;   4;    6.933;   0;  -999;  11.7;    -999;   12.6;   81.38;   18.0;    8.2;    7.3;eor
         73;20201009;-999;-999;-999;    1;   0.0;   0;    6.000;   0;  -999;  12.9;    -999;   13.5;   84.46;   19.7;    9.1;    7.6;eor
         73;20201010;-999;-999;-999;    1;   4.2;   4;    0.000;   0;  -999;  12.1;    -999;   10.3;   96.29;   13.0;    7.7;    6.7;eor
         73;20201011;-999;-999;-999;    1;   3.4;   4;    0.000;   0;  -999;   9.9;    -999;    8.2;   91.21;    9.9;    5.9;    5.7;eor
         73;20201012;-999;-999;-999;    1;   0.5;   4;    1.050;   0;  -999;   9.3;    -999;    7.4;   90.54;   11.1;    5.8;    5.4;eor
         73;20201013;-999;-999;-999;    1;   2.7;   4;    1.283;   0;  -999;   8.8;    -999;    7.5;   85.83;   11.7;    6.0;    5.5;eor
         73;20201014;-999;-999;-999;    1;   2.6;   4;    0.000;   0;  -999;   9.4;    -999;    6.7;   95.08;    8.0;    5.8;    5.0;eor
         73;20201015;-999;-999;-999;    1;   2.7;   4;    0.183;   0;  -999;   9.9;    -999;    8.1;   91.67;   10.9;    6.2;    5.5;eor
         73;20201016;-999;-999;-999;    1;   3.1;   4;    0.000;   0;  -999;  10.5;    -999;    8.0;   97.25;   10.1;    6.7;    6.1;eor
         73;20201017;-999;-999;-999;    1;   0.0;   4;    0.233;   0;  -999;   9.6;    -999;    7.7;   91.29;   10.8;    5.7;    4.9;eor
         73;20201018;-999;-999;-999;    1;   0.0;   0;    3.167;   0;  -999;   9.1;    -999;    7.3;   89.21;   12.0;    3.2;    1.7;eor
         73;20201019;-999;-999;-999;    1;   0.0;   0;    5.733;   0;  -999;   7.7;    -999;    6.0;   85.29;   13.1;    1.2;   -0.3;eor
         73;20201020;-999;-999;-999;    1;   0.0;   0;    3.550;   0;  -999;   8.5;    -999;    5.9;   90.92;   11.4;    1.4;    0.0;eor
         73;20201021;-999;-999;-999;    1;   0.0;   0;    5.100;   0;  -999;   9.6;    -999;    8.4;   87.46;   14.9;    3.8;    3.6;eor
         73;20201022;-999;-999;-999;    1;   0.0;   0;    0.517;   0;  -999;  10.5;    -999;    8.4;   94.71;   13.6;    4.8;    3.1;eor
         73;20201023;-999;-999;-999;    1;   8.9;   4;    3.500;   0;  -999;  12.7;    -999;   11.9;   90.67;   17.7;    8.2;    7.6;eor
         73;20201024;-999;-999;-999;    1;   0.3;   4;    1.583;   0;  -999;  13.3;    -999;   12.0;   94.42;   16.4;    7.3;    5.9;eor
         73;20201025;-999;-999;-999;    1;   0.1;   4;    3.433;   0;  -999;  11.8;    -999;   10.2;   95.00;   14.3;    8.0;    6.5;eor
         73;20201026;-999;-999;-999;    1;   4.9;   4;    0.000;   0;  -999;  11.0;    -999;    9.5;   92.75;   11.3;    5.9;    5.5;eor
         73;20201027;-999;-999;-999;    1;   0.6;   4;    1.483;   0;  -999;   8.7;    -999;    6.3;   91.71;    9.8;    2.4;    0.2;eor
         73;20201028;-999;-999;-999;    1;   2.4;   4;    1.733;   0;  -999;   8.6;    -999;    5.5;   94.83;   10.8;    2.2;    0.2;eor
         73;20201029;-999;-999;-999;    1;   9.3;   4;    1.167;   0;  -999;  10.3;    -999;    8.8;   91.58;   13.1;    5.9;    5.8;eor
         73;20201030;-999;-999;-999;    1;   0.7;   4;    0.000;   0;  -999;  11.9;    -999;   10.9;   91.21;   12.8;    7.6;    7.4;eor
         73;20201031;-999;-999;-999;    1;   0.0;   4;    3.967;   0;  -999;  10.8;    -999;   10.4;   86.00;   15.6;    4.2;    2.7;eor
         73;20201101;-999;-999;-999;    1;  12.1;   4;    0.000;   0;  -999;  10.6;    -999;    7.7;   98.83;   11.5;    3.5;    3.3;eor
         73;20201102;-999;-999;-999;    1;   0.1;   4;    0.650;   0;  -999;  15.2;    -999;   14.2;   93.50;   19.6;   11.0;   10.8;eor
         73;20201103;-999;-999;-999;    1;  11.0;   4;    0.000;   0;  -999;  13.5;    -999;   12.1;   95.17;   14.2;    9.2;    8.8;eor
         73;20201104;-999;-999;-999;    1;   0.2;   4;    0.000;   0;  -999;  10.9;    -999;    9.2;   93.71;   10.7;    8.1;    7.7;eor
         73;20201105;-999;-999;-999;    1;   0.0;   0;    5.000;   0;  -999;   8.4;    -999;    7.2;   83.42;   12.1;    0.4;   -1.3;eor
         73;20201106;-999;-999;-999;    1;   0.0;   0;    9.067;   0;  -999;   6.4;    -999;    2.8;   87.25;   11.3;   -2.0;   -3.0;eor
         73;20201107;-999;-999;-999;    1;   0.0;   0;    9.000;   0;  -999;   6.6;    -999;    2.8;   88.63;   11.2;   -2.1;   -3.3;eor
         73;20201108;-999;-999;-999;    1;   0.0;   0;    0.000;   0;  -999;   6.9;    -999;    1.6;   99.67;    4.2;   -0.4;   -0.1;eor
         73;20201109;-999;-999;-999;    1;   0.1;   4;    0.000;   0;  -999;   7.6;    -999;    3.1;   98.58;    4.2;    1.7;    2.0;eor
         73;20201110;-999;-999;-999;    1;   0.0;   4;    0.000;   0;  -999;   8.6;    -999;    5.2;   96.58;    6.4;    4.0;    4.1;eor
         73;20201111;-999;-999;-999;    1;   0.0;   0;    0.000;   0;  -999;   8.3;    -999;    5.5;   91.75;    6.3;    5.0;    4.8;eor
         73;20201112;-999;-999;-999;    1;   0.0;   0;    0.000;   0;  -999;   8.9;    -999;    6.2;   94.08;    6.7;    5.6;    4.4;eor
         73;20201113;-999;-999;-999;    1;   0.0;   0;    0.217;   0;  -999;   9.4;    -999;    6.7;   95.54;    9.2;    5.1;    3.5;eor
         73;20201114;-999;-999;-999;    1;   0.0;   0;    6.600;   0;  -999;   9.4;    -999;    7.7;   89.79;   14.0;    5.1;    2.8;eor
         73;20201115;-999;-999;-999;    1;   0.7;   4;    0.000;-999;  -999;   8.4;    -999;    4.9;   96.25;    5.9;    4.2;    2.1;eor
